Tube,10,100,102,103,107,108,109,110,111,112,113,114,115,116,117,118,119,12,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,14,140,141,142,143,144,145,146,147,148,149,15,150,151,152,153,154,155,157,158,159,16,160,161,162,163,164,165,166,167,169,17,170,172,173,174,175,176,177,178,179,18,180,181,182,183,185,186,187,188,19,190,191,192,194,195,196,198,199,2,200,201,202,203,204,205,206,207,208,210,211,212,213,214,215,217,218,22,220,221,222,223,224,225,226,227,228,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,245,246,247,248,250,251,252,253,255,256,26,27,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,47,48,49,5,51,52,54,55,56,57,58,6,60,61,64,65,66,67,68,69,7,70,71,72,74,77,79,8,81,85,88,9,90,91,92,93,94,95,96,97,98,99,NTC1,NTC2
10,0,0.254824086,0.244945285,0.324502489,0.346471023,0.32704135,0.313632296,0.32886427,0.401522762,0.327998589,0.381882941,0.345017121,0.334984646,0.386353782,0.331445899,0.333080137,0.352048613,0.213620139,0.340968674,0.315121265,0.312003345,0.34592373,0.298405539,0.294200402,0.313286144,0.337364801,0.314729518,0.305152119,0.29514285,0.303034587,0.298175826,0.30332276,0.300361191,0.333920448,0.302407416,0.328153227,0.302641089,0.325260151,0.233020365,0.315503573,0.260207682,0.257429402,0.268146932,0.286643591,0.294475933,0.279293341,0.272412228,0.262163465,0.271064767,0.225970357,0.275180549,0.301818401,0.261400317,0.308572503,0.303136786,0.305398947,0.311065376,0.288202433,0.318711506,0.226220322,0.306585775,0.321641507,0.339494195,0.241159159,0.203115354,0.254190554,0.509102703,0.468274164,0.372115921,0.234876577,0.368342641,0.2945568,0.345821015,0.235583455,0.332503517,0.379136578,0.411260217,0.269547897,0.285526925,0.287338109,0.304707681,0.357676745,0.240462935,0.327873033,0.366259595,0.363528641,0.346520576,0.350500589,0.310861855,0.320963548,0.366691122,0.35857511,0.36283889,0.336500491,0.35494653,0.356227116,0.324438248,0.226488254,0.37433355,0.279242278,0.290797499,0.286661229,0.246384322,0.25743048,0.335727065,0.251137544,0.263437087,0.311943461,0.254117494,0.284794202,0.281181401,0.344757352,0.24874451,0.253081769,0.283742432,0.31229086,0.291213891,0.290027084,0.269030923,0.295910822,0.292994512,0.286171689,0.313580754,0.260145652,0.312564775,0.253876635,0.239571602,0.314953006,0.248797157,0.250211778,0.276468162,0.286886852,0.266466321,0.292159524,0.393056014,0.354001131,0.347286802,0.286854953,0.346958498,0.368961598,0.367037863,0.376990357,0.40964867,0.396776856,0.419472548,0.49846271,0.387023926,0.480789903,0.342622342,0.361798908,0.385942907,0.368019937,0.314258477,0.348448582,0.290652483,0.225489076,0.280643477,0.292693638,0.2797296,0.282900228,0.185152499,0.273499681,0.320366873,0.300055975,0.307885563,0.285705949,0.173096506,0.257371903,0.366571389,0.358515531,0.360871928,0.315686329,0.328997497,0.304658154,0.377424328,0.352747426,0.2092485,0.360777869,0.238006373,0.286178915,0.37825001,0.27131766,0.322205328,0.307478071,0.20501151,0.371087129,0.268435359,0.261385392,0.340987813,0.263439295,0.287751674,0.26414678,0.281911433,0.169283541,0.287315097,0.283951642,0.326706803,0.299622746,0.312151575,0.324277501,0.216423563,0.335505133,0.334242302,0.266515109,0.251247517,0.302251108,0.245827471,0.315966399,0.311444384,0.294701207,0.325944533,0.272013583,0.292214512,0.293808203,0.282443124,0.33560027,0.355285128
100,0.254824086,0,0.240810689,0.345696828,0.369556466,0.310645194,0.307615641,0.320698868,0.393623476,0.321244711,0.38554171,0.328161753,0.323941576,0.384889329,0.325994178,0.326582182,0.347962418,0.222964135,0.32483577,0.349389834,0.330664205,0.263345371,0.342756522,0.331722888,0.342357528,0.351525839,0.340776525,0.340579193,0.330303847,0.356031013,0.327088048,0.343271389,0.329962987,0.351203403,0.306969657,0.317011008,0.340140905,0.351058587,0.254445013,0.338548105,0.297110021,0.328229162,0.31272684,0.309992675,0.304480092,0.303424671,0.323482331,0.315972652,0.278515049,0.216118388,0.262102165,0.298991164,0.298037414,0.328942792,0.314469175,0.32132041,0.322023189,0.310614982,0.329141047,0.213095799,0.296555221,0.25256638,0.244386074,0.292623689,0.28448634,0.176423492,0.435269481,0.409613913,0.332932514,0.236150649,0.307673779,0.22382135,0.264866172,0.307766069,0.268011752,0.304395286,0.33919569,0.174384744,0.297391357,0.312182621,0.216493804,0.266471709,0.22865668,0.240260705,0.278333214,0.27701569,0.249501128,0.262617543,0.280711959,0.225757103,0.283661379,0.278559571,0.268147028,0.245386698,0.268564617,0.274663844,0.248117964,0.224374405,0.295171366,0.30556051,0.353636009,0.325462738,0.285496656,0.280613011,0.284279054,0.270101717,0.29789716,0.339850844,0.306814898,0.318315892,0.293851998,0.331510927,0.267630528,0.332630553,0.357840399,0.273626369,0.375474685,0.371748487,0.341793148,0.362429013,0.367360631,0.36985222,0.394505186,0.357279886,0.382486809,0.367595182,0.265148659,0.407930192,0.348618771,0.370021125,0.378802202,0.385893897,0.348603232,0.361362714,0.406503259,0.352456096,0.365765468,0.248310776,0.375645785,0.388653472,0.364366369,0.400009403,0.415446829,0.402425454,0.439394762,0.513398072,0.400720193,0.499800905,0.359198762,0.380346687,0.388122126,0.387298926,0.269971866,0.315967086,0.257662651,0.208389788,0.301939363,0.265272859,0.291295221,0.273783785,0.223092986,0.266036603,0.291826337,0.249016362,0.279185321,0.263351703,0.246363364,0.246332762,0.305397373,0.337609125,0.365276258,0.2919923,0.33975645,0.330759522,0.3675119,0.321127357,0.236236771,0.323040504,0.290681257,0.26890717,0.335353522,0.295764913,0.301833612,0.297183751,0.241598652,0.337997148,0.264880734,0.317227808,0.324801958,0.308892955,0.314301459,0.305545968,0.292937096,0.232052273,0.334472765,0.278864092,0.365383094,0.308057793,0.342467314,0.3191422,0.316691453,0.319695458,0.255372441,0.167824863,0.187949945,0.208833579,0.177428827,0.217431803,0.215506675,0.194922063,0.268802117,0.189978715,0.253188916,0.219631491,0.195756399,0.329208222,0.400519371
102,0.244945285,0.240810689,0,0.242894863,0.27561388,0.220122649,0.223729612,0.219815015,0.347047468,0.288262718,0.341606342,0.289893972,0.281418279,0.330416025,0.288878458,0.270210937,0.295685765,0.207976341,0.274523375,0.328727904,0.315062621,0.308718775,0.311752883,0.301690999,0.318067636,0.331384947,0.300682383,0.298769545,0.302650975,0.30872073,0.27920623,0.297784776,0.298660636,0.298280969,0.29697846,0.297755482,0.265575512,0.328501554,0.233676784,0.31419002,0.268200261,0.271947202,0.27288628,0.249524077,0.291023096,0.265410492,0.263329149,0.273653625,0.224736923,0.194585951,0.237895482,0.271311825,0.246600472,0.299054263,0.255293815,0.288977683,0.278489757,0.272826512,0.291453692,0.214777,0.262769909,0.267019962,0.278794714,0.273250011,0.261843164,0.232055802,0.460205315,0.423578922,0.328436666,0.21458058,0.295385714,0.26377054,0.287348821,0.272543611,0.278641821,0.33123254,0.359565457,0.229527853,0.252048244,0.274762912,0.240968006,0.31586343,0.221260345,0.282812945,0.30276751,0.308050657,0.30132618,0.294329969,0.271741121,0.251503038,0.324211043,0.302233688,0.30741651,0.286634725,0.302157443,0.300895749,0.282043661,0.231116779,0.316238168,0.287584246,0.312287101,0.297036985,0.234459157,0.232048005,0.29689248,0.23802566,0.27790773,0.307327076,0.262458358,0.292038814,0.252677704,0.320084797,0.232548853,0.2992699,0.322537302,0.272403553,0.330899417,0.336067572,0.309531586,0.334495538,0.336144286,0.335747631,0.360861152,0.330015583,0.346311337,0.336421639,0.239502058,0.366590037,0.31550237,0.343925685,0.340376501,0.351054989,0.324965337,0.346655181,0.340385659,0.313249782,0.310124774,0.247905286,0.293058585,0.322436446,0.307624009,0.356841958,0.333917624,0.327361845,0.371630607,0.442317254,0.323252406,0.417157832,0.309095916,0.31120408,0.319959661,0.31247573,0.287775678,0.300765381,0.245023716,0.226837611,0.264139683,0.311613305,0.329231982,0.303635602,0.243269873,0.248377091,0.299761492,0.258289102,0.283738077,0.263848763,0.231271781,0.234821032,0.337723807,0.352675902,0.328912047,0.29993586,0.294930828,0.277261759,0.340339088,0.301932205,0.220709222,0.341551685,0.219020854,0.261572054,0.330554133,0.230499053,0.284857209,0.241446967,0.222965439,0.333660043,0.241523882,0.265571346,0.296214983,0.247949575,0.25549716,0.255574754,0.248547099,0.201471385,0.293972672,0.244179648,0.332418598,0.282894559,0.304283476,0.277644028,0.278671963,0.335686822,0.341713158,0.249671813,0.208004016,0.299067981,0.270976262,0.298192039,0.302629852,0.32091605,0.314922947,0.277228862,0.319520519,0.295734591,0.287944771,0.322290747,0.409385011
103,0.324502489,0.345696828,0.242894863,0,0.260275496,0.221163825,0.221035949,0.18031686,0.311888448,0.315255836,0.313859479,0.287822264,0.277371925,0.291511196,0.298601303,0.266307099,0.278109351,0.286816704,0.259942216,0.324223549,0.332559423,0.389087273,0.345917723,0.345060511,0.340597376,0.35368582,0.325401379,0.320331306,0.330403173,0.293683505,0.320822505,0.332714225,0.326144116,0.322759786,0.345878659,0.337572761,0.29778547,0.349734689,0.291618455,0.335657118,0.276263384,0.290394568,0.277521067,0.244461804,0.308304652,0.26625421,0.263780063,0.273441863,0.234523326,0.269016807,0.265848529,0.270663831,0.249376478,0.299967073,0.230749098,0.271157944,0.254643254,0.279372488,0.272493241,0.289652486,0.260868949,0.321842825,0.331875464,0.314878188,0.311143547,0.330868035,0.483131783,0.44948432,0.347276049,0.267960192,0.320596346,0.269943199,0.266242306,0.297711037,0.295578123,0.307774088,0.351826358,0.295174296,0.287420474,0.320640425,0.278759051,0.3780537,0.280384638,0.342419813,0.361188458,0.354321523,0.332731464,0.35656968,0.306196624,0.321940499,0.395139059,0.364932965,0.37383935,0.355577071,0.369266003,0.355537413,0.355912146,0.305409365,0.369740394,0.306317517,0.29416413,0.281261327,0.249767397,0.235726923,0.321053802,0.261358716,0.280953446,0.275393272,0.270728395,0.288075395,0.253131137,0.331549644,0.250448745,0.296467942,0.321605107,0.342150384,0.324385396,0.269385316,0.256505439,0.321421512,0.305034391,0.304588358,0.356359292,0.355335466,0.372583512,0.344482077,0.302825523,0.373952068,0.325921878,0.368934921,0.352740101,0.380112436,0.339977034,0.352919078,0.247205137,0.242331011,0.257332199,0.319977634,0.225309529,0.29409497,0.242834328,0.306567894,0.240731623,0.269379138,0.315420149,0.34934431,0.267353277,0.379513773,0.2679376,0.238803076,0.241559089,0.226574024,0.352823645,0.351883345,0.302161345,0.300874084,0.322217572,0.389598589,0.392278861,0.386030252,0.332905504,0.303127629,0.352488183,0.331372886,0.35346972,0.311845583,0.308427632,0.293791034,0.386856831,0.400500866,0.36998296,0.35887204,0.316486205,0.299139405,0.368124432,0.354983704,0.301024793,0.390204859,0.230846583,0.30659472,0.371010284,0.28522932,0.338658085,0.266394376,0.295012129,0.390177032,0.265009482,0.283429522,0.293392525,0.25305233,0.263834894,0.284589381,0.245327815,0.277396006,0.259552433,0.259027043,0.260849157,0.246772262,0.245323213,0.275927901,0.309427761,0.389247178,0.399364871,0.317751249,0.278620327,0.373132305,0.36167102,0.363626203,0.383176659,0.405486878,0.367920867,0.3468856,0.388409163,0.358771597,0.373996827,0.353275595,0.451036631
107,0.346471023,0.369556466,0.27561388,0.260275496,0,0.255787846,0.176302168,0.202036483,0.36075839,0.343687078,0.355668423,0.329091611,0.310805668,0.332280014,0.318074461,0.306217082,0.319131989,0.356034474,0.311927858,0.346147936,0.351380116,0.454321195,0.362850784,0.36051038,0.358023885,0.37863159,0.347058479,0.335568158,0.346434328,0.331949229,0.340521755,0.345452962,0.348464075,0.36690509,0.374719546,0.375842549,0.329093246,0.370830588,0.329019006,0.357267276,0.30108197,0.279149849,0.296569605,0.258012191,0.338722417,0.293489073,0.286779269,0.300710487,0.304460666,0.31416745,0.302511997,0.294235946,0.273312455,0.322760433,0.24932766,0.293214175,0.270769537,0.293109605,0.295897256,0.34783973,0.308943347,0.38376316,0.422096538,0.33520026,0.329836329,0.379847775,0.571430741,0.525733039,0.427608603,0.338951866,0.39915721,0.33616989,0.368258759,0.312660359,0.384600056,0.418084531,0.447225395,0.339866954,0.339956515,0.404862307,0.370776388,0.452359824,0.329057955,0.411159076,0.441680209,0.430215626,0.423698769,0.428661868,0.397058043,0.401318964,0.465756347,0.444751281,0.452573091,0.421787067,0.445685113,0.438020823,0.417450575,0.32508845,0.456397665,0.339330054,0.323127933,0.318238861,0.274713574,0.321432721,0.40474773,0.302606509,0.313661349,0.319666638,0.277506528,0.330182284,0.352794342,0.427372022,0.327747387,0.329268329,0.318444767,0.41306002,0.345596466,0.339015824,0.318101728,0.34160583,0.33784,0.335973637,0.369289461,0.356304095,0.336568225,0.356808396,0.358394588,0.363745278,0.341052471,0.368501875,0.350191916,0.368479142,0.346470944,0.373855405,0.337031612,0.278363411,0.292800514,0.393752467,0.257758582,0.34147073,0.278548716,0.346471452,0.301031036,0.344802741,0.380746956,0.409704984,0.337356664,0.431029134,0.3061425,0.235978555,0.287057661,0.269672966,0.427237011,0.431104442,0.375926785,0.329760897,0.405206198,0.417748788,0.425253276,0.415596509,0.348991246,0.306755261,0.432409037,0.41043481,0.436411705,0.388803804,0.331035539,0.373849389,0.472488421,0.484655335,0.455240456,0.429941431,0.410973003,0.377934029,0.441328384,0.42357979,0.337523126,0.4754328,0.302993769,0.383851322,0.461166312,0.365912834,0.427498298,0.357221775,0.32150105,0.472014783,0.304657706,0.276600514,0.379771185,0.280214551,0.274576086,0.281930391,0.308016968,0.296378482,0.276016519,0.33112142,0.302746776,0.292240591,0.277763115,0.354717206,0.309642226,0.452105298,0.429217248,0.348237677,0.328804517,0.402605524,0.37953514,0.427291705,0.415354665,0.43134707,0.424585025,0.383896938,0.42128341,0.411914967,0.418295468,0.379756388,0.442356912
108,0.32704135,0.310645194,0.220122649,0.221163825,0.255787846,0,0.176642597,0.126478363,0.214209456,0.23320681,0.200168736,0.163167672,0.15147634,0.185615118,0.210399311,0.130136236,0.170312146,0.27665298,0.152032255,0.334875337,0.341081911,0.361584904,0.351181264,0.346857817,0.346189616,0.356996324,0.335144315,0.328363962,0.335697794,0.315529835,0.326782051,0.345071321,0.334378017,0.344476217,0.331221479,0.33411958,0.315582583,0.354566908,0.291895931,0.341670132,0.297543952,0.333694256,0.312945765,0.296730395,0.318194918,0.284316584,0.322908455,0.313687724,0.279645978,0.257021192,0.280551219,0.296824381,0.291019572,0.317745836,0.275979909,0.285892599,0.285585286,0.314782814,0.29239479,0.269884338,0.274121092,0.286322948,0.321848517,0.311226693,0.313665388,0.292046175,0.503192369,0.472295959,0.373861397,0.27644493,0.340914603,0.243945444,0.267553781,0.331650068,0.32778325,0.319346503,0.374727923,0.257973962,0.323510699,0.344124072,0.28421175,0.357825583,0.286529963,0.322503829,0.343594324,0.342525408,0.337102221,0.329159553,0.306833398,0.299814362,0.371317719,0.349210727,0.352983067,0.326340992,0.342158526,0.342114713,0.330353744,0.294577236,0.362206419,0.325464467,0.326928045,0.308825129,0.302391052,0.288217503,0.341871316,0.284301719,0.300739764,0.31223042,0.31977398,0.323133481,0.302367791,0.360124199,0.283881085,0.336486026,0.360532519,0.330783937,0.39449936,0.312438428,0.305527173,0.34475938,0.345702464,0.343834937,0.403845745,0.356876832,0.399919367,0.358958768,0.311155222,0.410566023,0.354641892,0.375307436,0.381243068,0.408884782,0.365607604,0.372723668,0.300793469,0.264604118,0.264032984,0.315874478,0.268960865,0.304201987,0.252607002,0.317968321,0.303310089,0.310716547,0.35856645,0.421393284,0.323601451,0.435501672,0.267009407,0.27053606,0.283063435,0.266496339,0.324443866,0.352163338,0.317947819,0.281701982,0.328701813,0.345314218,0.352600008,0.340586098,0.321555281,0.320064904,0.328518847,0.326156997,0.336479697,0.328059893,0.306979459,0.296370246,0.395588033,0.397410652,0.385745018,0.377332293,0.339735922,0.351708767,0.413131172,0.368583767,0.277033938,0.380578338,0.280027071,0.332868437,0.378466518,0.268937746,0.350768458,0.26951597,0.278548654,0.398565005,0.263936621,0.323454781,0.298228502,0.288882483,0.31135003,0.323732651,0.287036074,0.288914597,0.311319721,0.279721693,0.296766259,0.247081488,0.275881056,0.305994917,0.350391508,0.365695455,0.365170272,0.294487916,0.265340405,0.337019942,0.314653314,0.338243745,0.341495275,0.368446421,0.354048559,0.313163862,0.350461045,0.334732374,0.353501552,0.340157243,0.440877646
109,0.313632296,0.307615641,0.223729612,0.221035949,0.176302168,0.176642597,0,0.123940787,0.270722529,0.240986036,0.266012767,0.232197091,0.215136503,0.248460329,0.232361374,0.227393758,0.22156933,0.27714596,0.216364932,0.294575086,0.291667159,0.391567876,0.311490417,0.31004988,0.302053947,0.31234938,0.293333497,0.284092491,0.289260235,0.302549965,0.284142005,0.296887206,0.290532424,0.314720657,0.297085113,0.306832169,0.285349867,0.310243875,0.273680155,0.296431116,0.236650829,0.261243094,0.24797684,0.227050762,0.267291858,0.226152898,0.249481082,0.247996553,0.237349459,0.244543969,0.239480992,0.240483433,0.216338923,0.261181769,0.204674025,0.229394823,0.229087271,0.243275986,0.241572973,0.267238492,0.243487465,0.295409533,0.340534444,0.278694554,0.276514722,0.308552212,0.514676041,0.48123708,0.375581045,0.267072117,0.339815684,0.290193938,0.326815485,0.269720201,0.33197462,0.373105438,0.400790217,0.266867887,0.293518635,0.339546052,0.298609698,0.3738429,0.264182647,0.333702409,0.365816522,0.356211851,0.35227366,0.349226969,0.327133927,0.323426979,0.3993948,0.366255337,0.372737745,0.342028158,0.362040526,0.356062127,0.354118707,0.269685679,0.377054746,0.276823004,0.286353301,0.255383184,0.231689925,0.26365656,0.33947819,0.243908023,0.250731457,0.269705308,0.238149504,0.269994461,0.288663497,0.350466667,0.267382277,0.282840871,0.292728197,0.339430433,0.320373999,0.301176352,0.281173683,0.295428534,0.298613,0.302602108,0.341571248,0.327601725,0.328324676,0.324841158,0.307299251,0.361265482,0.305131756,0.342848195,0.334020946,0.351670124,0.314683356,0.331429787,0.287053868,0.227407575,0.243695394,0.329876605,0.22944763,0.292850808,0.231076541,0.301397776,0.277765525,0.290307,0.347648574,0.390954469,0.290384385,0.392249442,0.256954456,0.229148376,0.256359064,0.244782974,0.349573659,0.357711059,0.311830357,0.269686914,0.333457633,0.352941552,0.355786615,0.350463886,0.308914657,0.285776313,0.354822903,0.341325485,0.354220792,0.331578244,0.285011793,0.307571555,0.409357576,0.419993051,0.395354606,0.385776442,0.336481303,0.327133849,0.410371328,0.378441727,0.260092399,0.406176101,0.252956621,0.335141394,0.383893097,0.275141758,0.362999914,0.268067328,0.264191912,0.406954196,0.228794029,0.249154909,0.293183577,0.230637105,0.254452803,0.25750808,0.257290138,0.246655327,0.235389593,0.260721348,0.256621202,0.22947019,0.23973881,0.284976612,0.28624062,0.385928005,0.361682424,0.291776969,0.272614822,0.330131202,0.32159853,0.353871096,0.341195605,0.381393204,0.366861226,0.308445069,0.351300084,0.349661784,0.36797123,0.320495218,0.42253902
110,0.32886427,0.320698868,0.219815015,0.18031686,0.202036483,0.126478363,0.123940787,0,0.24175023,0.254912395,0.237251121,0.207710617,0.19660478,0.217142134,0.235768136,0.18680439,0.209387867,0.281951804,0.182793546,0.32241949,0.329062533,0.376213677,0.341174345,0.340149668,0.33632621,0.348805171,0.325751442,0.315618233,0.322245118,0.305850974,0.313838539,0.333779742,0.323742451,0.332433833,0.329161011,0.324336948,0.304557547,0.34546326,0.286612576,0.331433428,0.276060511,0.298584385,0.285030907,0.254652824,0.302082799,0.266657172,0.289613916,0.288601566,0.244411309,0.254512416,0.251645459,0.268065552,0.255741528,0.296630947,0.235249915,0.265253347,0.252239694,0.281591693,0.265867014,0.277862418,0.248553556,0.295146357,0.333363143,0.306776917,0.308801036,0.312612257,0.505134339,0.476361433,0.363521298,0.27535588,0.330346935,0.26169609,0.286761462,0.30391889,0.319612648,0.326578516,0.374464929,0.279794123,0.298981263,0.341418423,0.283950454,0.36824166,0.271574569,0.326086311,0.354512552,0.349217453,0.339564984,0.341582216,0.318105503,0.315246812,0.3871093,0.355934975,0.361436031,0.338366691,0.353285078,0.346507503,0.345580081,0.292547741,0.364665245,0.302587349,0.305928001,0.28546802,0.27050595,0.262052622,0.333671679,0.26285091,0.288529395,0.296305772,0.28613413,0.303384875,0.294819132,0.356845292,0.268270432,0.321784985,0.340463224,0.338452289,0.36376625,0.309664594,0.289278259,0.333553772,0.333111727,0.332406783,0.380018903,0.355222076,0.36965875,0.348242507,0.309003545,0.379246609,0.339918488,0.372875419,0.354864185,0.387254862,0.345334535,0.36276521,0.273726178,0.240283159,0.250163803,0.324373331,0.221987821,0.293493654,0.230072557,0.311989078,0.262539101,0.290450724,0.333676646,0.37664923,0.292618108,0.397022199,0.257051805,0.226530375,0.237710958,0.230123703,0.346837771,0.358822474,0.310852546,0.282284396,0.336947631,0.364171783,0.370797388,0.359390291,0.329074325,0.297216368,0.349054479,0.334012793,0.350719344,0.330341901,0.309720472,0.303473552,0.402136918,0.407656571,0.389863458,0.380063997,0.338938563,0.332311691,0.402449334,0.369839646,0.286853624,0.393030585,0.254369184,0.326139739,0.383555659,0.279249313,0.357199377,0.275918633,0.276280861,0.404099139,0.244824625,0.281427914,0.296393314,0.253794838,0.268985166,0.28578513,0.25347784,0.274540728,0.267184125,0.27230415,0.278434159,0.235080732,0.256215562,0.284062177,0.325013452,0.378695142,0.37709921,0.299260475,0.267322831,0.347337422,0.331305623,0.355114323,0.355350996,0.39269224,0.360454442,0.324357325,0.368658666,0.348415689,0.373061071,0.34714651,0.444346977
111,0.401522762,0.393623476,0.347047468,0.311888448,0.36075839,0.214209456,0.270722529,0.24175023,0,0.240907034,0.116198006,0.154097025,0.172229633,0.096792027,0.225786796,0.164995799,0.141007906,0.35156462,0.154622693,0.360578894,0.376015581,0.444475626,0.390107389,0.389630582,0.375303505,0.374697459,0.371275534,0.368989357,0.373892367,0.355148016,0.371146044,0.377956523,0.368739945,0.389066196,0.350437591,0.364333078,0.384125538,0.374800644,0.375123569,0.369422303,0.359328312,0.402783621,0.381002762,0.371131443,0.358553755,0.340136108,0.394192089,0.377973691,0.363255365,0.345319127,0.354793321,0.361501698,0.365634176,0.35759021,0.352170586,0.337666016,0.347947978,0.387684029,0.339333712,0.342954283,0.338846714,0.327847285,0.381763469,0.367089633,0.381530852,0.373894033,0.565598871,0.560220688,0.4640705,0.369151239,0.428077199,0.311464445,0.357754954,0.393582367,0.411258608,0.383123938,0.444535359,0.332958388,0.414600075,0.407782649,0.357685994,0.415004627,0.369453043,0.370837147,0.401351806,0.397093595,0.381359796,0.378509081,0.372859956,0.368989559,0.438535771,0.415175318,0.408409635,0.378494817,0.39434713,0.396272377,0.40080915,0.375549219,0.427004544,0.360762481,0.355504963,0.341772618,0.38998393,0.373277808,0.414188509,0.361647114,0.35040231,0.347165418,0.391695685,0.360176771,0.385998628,0.424147585,0.364349598,0.390447045,0.407534952,0.39728618,0.451696664,0.325338072,0.354096758,0.381527073,0.392907953,0.391155228,0.459990226,0.392766745,0.454607404,0.387619118,0.393300108,0.445067958,0.405597211,0.40864214,0.415093942,0.463319741,0.413078646,0.409245339,0.366234785,0.314869329,0.308202016,0.405255063,0.333092165,0.363237707,0.276508611,0.294953758,0.313199763,0.379467172,0.421963775,0.484582234,0.383700855,0.501191453,0.312251809,0.333340485,0.340552719,0.323513273,0.383107218,0.425867746,0.402293638,0.352953823,0.39805541,0.373212556,0.382541459,0.372084618,0.39369951,0.401220788,0.384236987,0.412336923,0.400137809,0.394803637,0.382457063,0.376285501,0.457949866,0.45662565,0.457191616,0.462716324,0.410845301,0.443036117,0.51097281,0.464186548,0.344899697,0.435240263,0.379916471,0.421513018,0.429726572,0.326112613,0.425009644,0.355899795,0.338577833,0.467442632,0.311767699,0.380566401,0.345066221,0.362375358,0.385832173,0.389687435,0.364762162,0.377567023,0.356556823,0.366492557,0.307651231,0.277721206,0.291847725,0.391251518,0.415504137,0.393575379,0.395750282,0.381118173,0.363213393,0.368511221,0.393867815,0.390691059,0.378266656,0.416880364,0.399360178,0.361112975,0.383472378,0.394637421,0.436312359,0.367066801,0.463014803
